location_name,lat,lon,centreline_id,centreline_type,total_vehicle,total_pedestrian,collision_count,fatal_count,n_schools,n_childcare,n_libraries,n_community_centres,n_emergency_services,ltc_beds_nearby,score_traffic,score_collision,score_impact,score_density,priority_score
Donlea Dr / Sutherland Dr,43.7139381470097,-79.3675734573279,13455849,2,4282,1460,0,0,1,1,0,0,0,34,0.058631542230587426,0.0,0.03751204780569299,0.21303317535545024,0.049326766877389225
Lake Shore Blvd W / Lake Cres,43.6069766926351,-79.4904898778362,13470256,2,5239,161,2,0,0,1,0,0,0,0,0.07191715390891487,0.06451612903225806,0.007594936708860758,0.0,0.049270636371182674
Royal York Rd / Melrose St (South),43.6199050621732,-79.4999264264756,13469830,2,8872,648,0,0,2,1,0,0,0,0,0.1219525796801151,0.0,0.03291139240506329,0.0,0.04926568136905294
Douro St / Shaw St,43.6406433638378,-79.4147071800959,13468158,2,4456,293,0,0,0,3,0,0,1,0,0.0610507030633722,0.0,0.13945147679324893,0.0,0.049258041430830055
Alton Towers Crcl / Goldhawk Trl (North),43.826093995525,-79.2781359079118,13441732,2,3526,684,0,0,2,2,1,0,0,0,0.04823707600449899,0.0,0.07800632911392405,0.16765402843601895,0.04924964526796135
McCowan Rd / Bridlegrove Dr / McCowan District Park Trl,43.7344180579121,-79.236344592296,13975289,2,7446,280,0,0,0,0,0,0,0,0,0.10222273276571499,0.0,0.0,0.1346563981042654,0.04924359627842678
Kenneth Ave / Norton Ave,43.7729318492269,-79.4091471539874,13447040,2,818,652,0,0,1,3,0,2,1,0,0.010916629805074516,0.0,0.22710970464135022,0.0,0.04924276136004613
Elmwood Ave / Willowdale Ave,43.7688833872357,-79.4017417103694,13447625,2,5999,127,1,0,3,1,0,0,0,0,0.0823027436802456,0.03225806451612903,0.04556962025316456,0.0,0.04921020691936403
Wilmington Ave / Sandale Gdns,43.7545521258066,-79.4534759747757,13449775,2,4926,66,0,0,1,2,0,0,0,0,0.0675217743587007,0.0,0.027848101265822784,0.20005924170616113,0.04920816544932591
Hoyle Ave / Soudan Ave,43.7082164188599,-79.3787238282461,13456827,2,1187,118,0,0,1,1,0,1,0,0,0.015987125155973777,0.0,0.05775316455696203,0.3205568720379147,0.049201813919774705
Kingslake Rd / Waddington Cres,43.785300797911,-79.345470703333,13445333,2,1468,138,0,0,1,1,0,0,0,0,0.019874218609068333,0.0,0.020253164556962026,0.38157582938388623,0.049164192362954946
Meadowvale Rd / Kingston Rd,43.7887581729138,-79.1621441064425,13444537,2,7873,158,1,0,0,0,0,0,0,0,0.1081899396667205,0.03225806451612903,0.0,0.0,0.049156801463997334
Corvette Ave / Cleta Dr,43.7255858421508,-79.2635466924942,13453929,2,1632,127,0,0,1,2,0,1,0,0,0.02212308150388602,0.0,0.06534810126582279,0.2825829383886256,0.049070992618387224
Rumsey Rd / Broadway Ave,43.715201797198,-79.3707022144005,13455642,2,3581,719,0,0,3,2,0,0,0,0,0.04895514607965758,0.0,0.053164556962025315,0.21303317535545024,0.049070530055830244
Port Union Rd / Lawrence Ave E,43.7796024239373,-79.1366757917755,13445621,2,7084,583,0,0,0,0,1,1,0,0,0.09726483894767733,0.0,0.075,0.0,0.04904269363168706
Glen Rd / Howard St,43.6712909835608,-79.3749767852042,13463229,2,1271,779,0,0,3,3,0,1,1,0,0.017191627155130538,0.0,0.2149261603375527,0.0,0.04900230157180623
Kipling Ave / Holywell Dr,43.6883127697698,-79.5559121290153,13460656,2,9650,91,0,0,1,0,0,0,0,0,0.13272208259184332,0.0,0.012658227848101264,0.0,0.04898437447676541
Nairn Ave / Kitchener Ave,43.6902393118257,-79.4541891351193,13460043,2,335,28,0,0,3,1,0,0,0,0,0.004264220911501723,0.0,0.04556962025316456,0.38293838862559243,0.048900240232217757
Dorset Rd / Sloley Rd,43.720320600341,-79.2311895755212,13454550,2,850,122,0,0,2,2,0,0,1,0,0.011359112950158307,0.0,0.1571729957805907,0.1346563981042654,0.048875928499100094
Chartland Blvd S / East Highland Creek Trl / Iroquois Park Trl,43.8039566273094,-79.2695683840653,30000488,2,2413,735,0,0,2,1,0,1,0,0,0.03289765167875683,0.0,0.07041139240506329,0.232760663507109,0.04887252291928845
Neepawa Ave / Roncesvalles Ave / Marmaduke St,43.650450597587,-79.4506590577112,13466804,2,5495,3321,1,0,2,4,0,0,0,0,0.07545792957406638,0.03225806451612903,0.05569620253164557,0.0,0.048839838437897506
Par Ave / Golfhaven Dr,43.7645545804001,-79.2153207638925,13447876,2,351,103,0,0,3,1,0,3,0,154,0.004480799660051228,0.0,0.23624220908565186,0.0,0.048816721698148303
Colgate Ave / Booth Ave,43.6614983641717,-79.3440764451192,13464801,2,243,112,0,0,2,6,1,1,0,0,0.00299230453813145,0.0,0.1458860759493671,0.18578199052132702,0.04880272083035213
Comstock Rd / Sinnott Rd,43.723041071834,-79.2784155848103,13454285,2,5673,54,0,0,0,0,0,0,0,0,0.077878701691324,0.0,0.0,0.21516587677725119,0.04877413326968852
Lake Shore Blvd W (id: 13468537),43.6370491565616,-79.3979926076789,13468537,2,1324,178,1,0,4,4,1,1,0,0,0.01790814033923281,0.03225806451612903,0.1560126582278481,0.0,0.04876070334494627
Sheppard Ave E / Dean Park Rd / Rouge River Dr,43.8062880260528,-79.1803937398163,13442679,2,7793,277,1,0,0,0,0,0,0,0,0.10703543540751038,0.03225806451612903,0.0,0.0,0.04875272497327379
Kipling Ave / Northcrest Rd / Hayhurst Rd,43.6920693275927,-79.557613918762,13459962,2,10107,294,0,0,0,0,0,0,0,0,0.13912047822367923,0.0,0.0,0.0,0.04869216737828773
Research Rd / Vanderhoof Ave / Leslie St,43.7135894007083,-79.3509618191847,13455862,2,1782,9,0,0,0,0,0,0,0,0,0.02422694256663292,0.0,0.0,0.4020734597156398,0.0486867758698855
Poplar Rd / Cultra Sq / Gardentree St,43.7579355090035,-79.1876005555827,13448721,2,924,148,0,0,1,1,0,0,1,0,0.012379992827576685,0.0,0.1369198312236287,0.16919431279620853,0.04863639501399843
Donald Ave / Silverthorn Ave (South),43.6863015378014,-79.4665104276134,13460828,2,1638,234,0,0,1,0,0,0,0,0,0.022200320706172685,0.0,0.012658227848101264,0.38311611374407584,0.04861336919118828
Finch Ave E: Blackbird Gt - Scarborough Railpath Trl,43.8176447976952,-79.2213761174651,20230426,1,7761,26,1,0,0,0,0,0,0,0,0.10661048029991867,0.03225806451612903,0.0,0.0,0.048603990685616695
Ingham Ave / Bain Ave,43.6711487422729,-79.3510510580944,13463198,2,626,317,0,0,1,2,0,0,0,0,0.00826317600928829,0.0,0.027848101265822784,0.40106635071090047,0.04856836692750551
Brimwood Blvd / East Highland Creek Trl,43.8119381774409,-79.2778676269263,30000482,2,3581,813,0,0,2,2,0,0,0,0,0.048974377801578185,0.0,0.04050632911392405,0.232760663507109,0.048518364404048074
Sammon Ave / Dewhurst Blvd N / Aldwych Park Trl,43.6854834234097,-79.341444767716,13460637,2,402,188,0,0,0,0,0,0,0,0,0.005183106798510216,0.0,0.0,0.4668838862559242,0.048502476005070995
Conlins Rd / Canmore Blvd / Chartway Blvd,43.7929697844883,-79.1852732928979,13444068,2,7128,271,0,0,0,0,0,0,0,0,0.09785941600011781,0.0,0.0,0.14235781990521326,0.04848657759056256
Royal York Rd / Summitcrest Dr / Renault Cres,43.6858669408635,-79.5281677541372,13461037,2,8083,272,0,0,2,3,0,0,0,0,0.11098846153061129,0.0,0.04810126582278481,0.0,0.04846621470027091
McAllister Rd / Faywood Blvd,43.7506951132045,-79.4508134787624,13450379,2,3190,368,0,0,2,3,0,0,0,0,0.04361553124476092,0.0,0.04810126582278481,0.2357227488151659,0.04845796398173988
Orton Park Rd / Botany Hill Rd / Slan Ave,43.7762784353664,-79.2107773405453,13446189,2,3732,226,0,0,2,0,0,1,0,0,0.051079262286784874,0.0,0.06281645569620253,0.18015402843601896,0.04845643578321711
Duncairn Rd / The Donway W,43.739673630429,-79.3465248709887,13451876,2,3637,147,0,0,1,3,1,0,0,0,0.0497443463567551,0.0,0.07294303797468354,0.1643957345971564,0.04843870227951663
Leduc Dr / Torbolton Dr,43.7179680368192,-79.5586257950273,13455610,2,2214,368,1,0,0,1,0,0,0,0,0.030149535436584194,0.03225806451612903,0.007594936708860758,0.2505331753554502,0.0484149648607668
Bond St / Shuter St,43.6545814735632,-79.3775989326302,13466000,2,4708,2619,0,0,9,2,0,0,0,0,0.0645294068894519,0.0,0.1291139240506329,0.0,0.048408077221434746
Coxwell Ave / Hanson St,43.6798254195792,-79.3221468349865,13461623,2,7215,1905,0,0,3,4,0,0,0,0,0.09910887353836169,0.0,0.06835443037974684,0.0,0.04835899181437596
Schell Ave / Chamberlain Ave,43.6979424007171,-79.4577628238295,13458626,2,480,32,0,0,0,0,0,0,0,0,0.006271221620719992,0.0,0.0,0.4615521327014218,0.04835014083739418
Madison Ave / Macpherson Ave,43.6761221369325,-79.4063298357469,13462501,2,1070,211,0,0,2,3,0,0,0,0,0.014408246765942406,0.0,0.04810126582278481,0.3366706161137441,0.04833020114401122
Ellis Park Rd / Wendigo Way,43.6500069873933,-79.470721749068,20056737,2,1625,149,0,0,1,1,1,0,0,0,0.02203403782857435,0.0,0.05775316455696203,0.2898696682464455,0.04824951297603798
Shendale Dr / Norfield Cres,43.7204425441684,-79.5514869264605,13455197,2,2724,196,0,0,2,2,0,1,0,0,0.037166990115672136,0.0,0.07800632911392405,0.1958530805687204,0.04819502042014209
William Morgan Dr (East),43.7089022381657,-79.3417816867309,13456617,2,838,55,0,0,1,1,0,0,0,0,0.011236270032046339,0.0,0.020253164556962026,0.4020734597156398,0.0481906733941726
Thistle Down Blvd / Barkwin Dr,43.7372490264004,-79.558935808998,13452721,2,3461,242,0,0,1,2,0,1,0,0,0.047355540493013264,0.0,0.06534810126582279,0.1854265402843602,0.04818671345415522
Forsyth Rd / Balliol St,43.7003264581891,-79.3818340346724,13458089,2,953,99,0,0,4,1,0,0,0,0,0.012768374903534961,0.0,0.058227848101265814,0.3205568720379147,0.04817018804028188
North Queen St: Index Rd - Manstor Rd,43.619150000000005,-79.555205,5999365,1,10004,168,0,0,0,0,0,0,0,0,0.13760400023649652,0.0,0.0,0.0,0.04816140008277378
Four Winds Dr / Columbia Gt,43.765271510418,-79.4936805764942,13448339,2,2080,103,0,0,1,0,0,0,1,0,0.028340021524419563,0.0,0.12932489451476792,0.1235781990521327,0.0481418063417137
Kings Park Blvd / Dewhurst Blvd N,43.6862064799074,-79.3417108996108,13460500,2,319,120,0,0,0,0,0,0,0,0,0.0040368478927212265,0.0,0.0,0.4668838862559242,0.048101285388044854
Hidden Trl / Millersgrove Dr,43.7839647770259,-79.4599239507689,13445675,2,968,195,0,0,0,0,0,0,0,0,0.012982985849749882,0.0,0.0,0.43477488151658766,0.04802153319907123
Russell Hill Rd / Clarendon Ave / Sir Winston Churchill Park Trl,43.6824866306293,-79.4066782116901,13461372,2,1953,369,0,0,2,0,0,0,0,0,0.02654096450559863,0.0,0.025316455696202528,0.3366706161137441,0.048019690327574444
Niska Rd / Driftwood Ave / Cobbler Cres,43.7652227567354,-79.5115447004969,13448371,2,1736,127,0,0,1,0,0,0,0,0,0.023613100880812202,0.0,0.012658227848101264,0.37215639810426543,0.04801187068833107
Doonaree Dr / Underhill Dr,43.7460272030395,-79.3258572430938,13450790,2,6745,342,0,0,2,2,0,1,0,0,0.09258478394715867,0.0,0.07800632911392405,0.0,0.048005940204290345
Lloyd Manor Rd / Princess Margaret Blvd,43.6675352951774,-79.5523786952385,13464280,2,5271,549,0,0,1,0,0,1,0,0,0.07229329003009273,0.0,0.05015822784810126,0.12665876777251184,0.04800017385740389
Ookwemin St / Villiers St / Martin Goodman Trl,43.6468820676565,-79.353735403932,13467182,2,4520,102,0,0,0,0,0,1,0,0,0.062423795598036534,0.0,0.0375,0.18578199052132702,0.04792652751144549
The Pond Rd / James Gillies St / York University Busway,43.7712137665595,-79.496820746975,20149158,2,6561,646,0,0,1,1,0,0,0,0,0.09004121104947378,0.0,0.020253164556962026,0.1235781990521327,0.0479228766839215
Dibgate Blvd / Chartland Blvd S,43.8021921193513,-79.2708881954079,13443169,2,3044,356,0,0,1,0,0,1,0,0,0.041584066580066775,0.0,0.05015822784810126,0.232760663507109,0.04786213522335453
Woodbine Ave / Burgess Ave,43.6781842012592,-79.3096716260023,13461887,2,8784,194,0,0,1,2,0,0,0,0,0.1207611683173007,0.0,0.027848101265822784,0.0,0.0478360291642198
Glendale Ave / Garden Ave,43.6425736819926,-79.4511431190957,13467972,2,1221,915,0,0,1,2,1,0,0,0,0.016463392258619293,0.0,0.06534810126582279,0.2898696682464455,0.047818774368325864
Brockley Dr / Treewood St,43.7541824912976,-79.2632819066652,13449424,2,1332,722,0,0,3,2,0,1,1,0,0.018014660550421942,0.0,0.20733122362869197,0.0,0.04777137591838608
Indian Rd / Marmaduke St,43.6498115562962,-79.4547527590252,13466935,2,1084,266,0,0,3,4,0,0,0,0,0.014579512769018813,0.0,0.06835443037974684,0.2898696682464455,0.04776068236975051
Woodbine Ave / Duvernet Ave,43.6772652678307,-79.3093000993731,13462039,2,9081,320,0,0,1,1,0,0,0,0,0.12484139502855404,0.0,0.020253164556962026,0.0,0.047745121171386316
Cathedral Bluffs Dr / Purley Cres (South),43.721413008754,-79.2287241996937,13454400,2,606,48,0,0,2,2,0,0,1,0,0.007992231247478089,0.0,0.1571729957805907,0.1346563981042654,0.04769751990316202
Ronan Ave / Wanless Ave,43.7281928645926,-79.3944650777128,13453821,2,2036,423,0,0,0,0,0,0,0,0,0.02768920140388124,0.0,0.0,0.3795616113744076,0.047647381628799196
Niagara St / Richmond St W (South),43.6450353136541,-79.409452199762,13467600,2,2337,1344,0,0,4,2,0,0,1,0,0.03185214659348092,0.0,0.18248945147679324,0.0,0.04764614160307697
Broadway Ave / Laird Dr,43.7162134756413,-79.3658440988797,13455482,2,3084,306,0,0,2,2,0,0,0,34,0.042117379845506786,0.0,0.05776521236265501,0.21303317535545024,0.04759744295400341
Hatherley Rd / Harvie Ave (East),43.6868284357567,-79.4536652285404,13460685,2,905,40,0,0,2,0,0,0,0,0,0.012111699572691073,0.0,0.025316455696202528,0.38293838862559243,0.047596224852241624
Royal York Rd / Trehorne Dr,43.6903979532141,-79.5301774904287,13460207,2,7501,212,0,0,1,1,0,1,0,0,0.10297425272646442,0.0,0.05775316455696203,0.0,0.04759162136565495
King St W / Stanley Ter,43.6424167314995,-79.410122346784,13467925,2,5532,1639,1,0,2,3,0,0,0,0,0.07600499666241582,0.03225806451612903,0.04810126582278481,0.0,0.047512324577047654
Yonge St: Gardiner W / Yonge N Ramp - The Esplanade,43.644795,-79.37608,1146259,1,5344,2230,1,0,0,2,0,1,0,0,0.07337011622165296,0.03225806451612903,0.052689873417721515,0.0,0.047507837941768
Elm Rd / Ridley Blvd,43.738001310093,-79.4181436089815,13452304,2,751,10,0,0,1,1,1,1,0,0,0.009987226847702035,0.0,0.09525316455696202,0.2493483412322275,0.047480996431310867
Wilson Heights Blvd / Kennard Ave,43.7596020745269,-79.4636868650937,13449055,2,5715,222,0,0,0,0,0,0,0,0,0.07839654491828456,0.0,0.0,0.20005924170616113,0.04744471489201571
Bruce Park Ave / Roehampton Ave / Charlotte Maher Park Trl,43.7114704310595,-79.3805966301509,13456293,2,3218,179,0,0,0,0,0,0,0,0,0.04396694521386548,0.0,0.0,0.3205568720379147,0.04744411802864439
Yonge Blvd / Felbrigg Ave,43.7366502542146,-79.4099226300183,13452494,2,4371,221,0,0,0,1,0,0,0,0,0.059863047324985444,0.0,0.007594936708860758,0.2493483412322275,0.04740588802873981
Cassandra Blvd / Underhill Dr (North),43.7527642050948,-79.3264416298716,13449777,2,6666,431,1,0,1,1,0,0,0,0,0.09147141322886937,0.03225806451612903,0.020253164556962026,0.0,0.047355950122141846
Indian Rd / Garden Ave,43.6415163956685,-79.4537991247587,13468116,2,3514,776,0,0,0,1,0,0,0,0,0.04806007789925468,0.0,0.007594936708860758,0.2898696682464455,0.04732698143115584
Queen St W / Gordon Bell Rd / Brookfield St,43.6439598396808,-79.419999762798,13467746,2,8674,4158,0,0,1,2,0,0,0,0,0.11929816580610096,0.0,0.027848101265822784,0.0,0.04732397828529989
Madison Ave: Macpherson Ave - Davenport Rd,43.676930000000006,-79.40663500000001,7986341,1,326,341,0,0,3,3,0,0,0,0,0.004132353505916219,0.0,0.06075949367088607,0.3366706161137441,0.0472652840726223
Burbank Dr / Hawksbury Dr,43.774211828423,-79.3776178772032,13446789,2,3826,214,0,0,1,1,0,0,0,0,0.05234956365765131,0.0,0.020253164556962026,0.24851895734597157,0.04722487592616752
Greer Rd / Cranbrooke Ave,43.7276973910889,-79.4103637692737,13453932,2,1105,246,0,0,1,1,0,0,0,0,0.01486205379411785,0.0,0.020253164556962026,0.3795616113744076,0.04720851287677441
Richmond St W / Maud St,43.6471678190039,-79.4001154130359,13467242,2,6104,3035,1,0,2,1,0,0,0,0,0.08381511847595435,0.03225806451612903,0.03291139240506329,0.0,0.04720789252824184
Sparkhall Ave / Hampton Ave,43.6721563658575,-79.3506556146968,13463048,2,341,154,0,0,1,2,0,0,0,0,0.00434349305051795,0.0,0.027848101265822784,0.40106635071090047,0.047196477891935894
Murdock Ave / West Lynn Ave,43.683125623606,-79.3156470282685,13461000,2,184,68,0,0,0,0,0,0,0,0,0.002178217000843114,0.0,0.0,0.46433649289099527,0.04719602523939462
Glengrove Ave / Coldstream Ave (East),43.7113878661523,-79.4415891422615,13456433,2,1867,171,0,0,0,0,0,0,0,0,0.025354140229108035,0.0,0.0,0.3830568720379147,0.04717963628397929
Orfus Rd / Paul David St,43.7191861056382,-79.4617197707908,13455211,2,5419,294,0,0,2,1,0,0,0,0,0.07444515059767942,0.0,0.03291139240506329,0.14520142180094786,0.04715822337029524
Howard St / Bleecker St / Redrocket Lane,43.6712796048231,-79.3754210320536,13463231,2,2438,2820,0,0,3,3,0,0,1,0,0.03333989879772435,0.0,0.1774261603375527,0.0,0.04715419664671407
Rosewell Ave / Glenview Ave,43.718830657362,-79.4099251414382,13455157,2,1095,437,0,0,5,1,0,0,0,0,0.01472521648272007,0.0,0.07088607594936708,0.2775473933649289,0.04708578029531833
Lavender Rd / Regent St,43.6800767671483,-79.4688479595765,13461945,2,1317,203,0,0,1,0,0,0,0,0,0.017787081525182904,0.0,0.012658227848101264,0.38311611374407584,0.04706873547784185
Sloane Ave / Draycott Dr,43.7315540057873,-79.3100273569011,13453066,2,3138,175,0,0,1,0,0,1,0,0,0.043002422424162356,0.0,0.05015822784810126,0.2197867298578199,0.04706116640385907
Polson St / Cherry St / Martin Goodman Trl,43.6430451422745,-79.3505808419603,13467736,2,4340,294,0,0,0,0,0,1,0,0,0.059909274706085286,0.0,0.0375,0.18578199052132702,0.04704644519926255
Bala Ave / Bartonville Ave W,43.6890769108797,-79.4975836993304,13460366,2,705,513,0,0,1,2,0,0,0,0,0.00935237250311025,0.0,0.027848101265822784,0.3816350710900474,0.04700645773825789
Collingsbrook Blvd / Corinthian Blvd / Pharmacy Ave,43.7894852710453,-79.3235595674634,13444748,2,5859,263,1,0,3,0,0,0,0,0,0.08033251374682818,0.03225806451612903,0.0379746835443038,0.0,0.047001639100895776
Fort York Blvd / Fleet St,43.6363927770308,-79.4068413879228,14255084,2,7407,517,1,0,0,0,0,0,0,0,0.10189045811857535,0.03225806451612903,0.0,0.0,0.04695198292214653
Plains Rd / Roblin Ave,43.697029528875,-79.3237613708881,13458447,2,1406,239,0,0,3,1,0,1,0,0,0.019017963229716082,0.0,0.08306962025316456,0.23678909952606636,0.04694912113364018
Lawrence Ave E / Beechgrove Dr,43.7737872880758,-79.1622823752822,13446423,2,6215,101,0,0,0,0,0,0,0,0,0.08545363284393113,0.0,0.0,0.16919431279620853,0.04682820277499675
Willowdale Ave / Hillcrest Ave,43.7697548504191,-79.402115452979,13447507,2,8370,142,0,0,2,1,0,0,0,0,0.11495238685504039,0.0,0.03291139240506329,0.0,0.04681561388027679
Nugget Ave / Dovedale Crt,43.7968818714175,-79.2473601639158,13443713,2,5462,46,0,0,1,0,0,0,0,0,0.07510415685855253,0.0,0.012658227848101264,0.179739336492891,0.046792034119402734
Carlingview Dr / Fasken Dr,43.6915094275361,-79.5977074297917,13460160,2,8331,62,0,0,0,0,0,0,0,0,0.11475237868214727,0.0,0.0,0.06617298578199052,0.04678063111695059
Gulliver Rd / Comay Rd,43.698706839024,-79.4789432008702,13458539,2,2367,314,0,0,1,2,0,0,0,0,0.032284211953399,0.0,0.027848101265822784,0.2988744075829384,0.046756535195148045
Glendale Ave / Wright Ave,43.6447608387379,-79.4520655099837,13467709,2,672,215,0,0,1,3,1,0,0,0,0.008905596960085853,0.0,0.07294303797468354,0.2898696682464455,0.046692533355611306
Warden Ave / Freeman St,43.6910956922918,-79.2723036742968,13459430,2,2891,93,0,0,0,2,1,0,0,0,0.03950458175480505,0.0,0.052689873417721515,0.22304502369668247,0.04666908066739432
Pritchard Ave / French Ave,43.669710435737,-79.4920203471659,13463793,2,776,594,1,0,1,2,0,0,0,0,0.01039381515754833,0.03225806451612903,0.027848101265822784,0.2614928909952607,0.0466470672384777
Westview Blvd / Dohme Ave,43.7100777056932,-79.3079009847075,13456336,2,577,64,0,0,2,1,0,2,0,0,0.007587605920296559,0.0,0.10791139240506328,0.22393364928909953,0.0466313054820264
Corvette Ave / Brenda Cres,43.7262189151714,-79.2606653351085,13453823,2,1122,109,0,0,1,2,0,1,0,0,0.015098069307112529,0.0,0.06534810126582279,0.2825829383886256,0.0466122383495165
Brentcliffe Rd / Donlea Dr,43.7154865103577,-79.360176242097,13455578,2,4430,1115,0,0,1,1,0,0,0,0,0.06068873098785777,0.0,0.020253164556962026,0.21303317535545024,0.046595006292687646
Old Forest Hill Rd / Dunvegan Rd / Kilbarry Rd,43.6943021414755,-79.4081881237971,13459198,2,4306,239,0,0,0,0,0,0,0,0,0.058956836067961524,0.0,0.0,0.259478672985782,0.04658275992236473
Galloway Rd / Guildwood Pkwy / Guildwood Park Trl,43.7496624002143,-79.1893985727583,13449936,2,3531,147,1,0,1,0,0,0,0,0,0.04835558232141287,0.03225806451612903,0.012658227848101264,0.15835308056872038,0.04658173001963195
Blantyre Ave / Swanwick Ave,43.6858906550957,-79.2833201382288,13460403,2,2657,422,0,0,1,1,0,1,0,0,0.036244007784727375,0.0,0.05775316455696203,0.22304502369668247,0.04654053800571524
Bearwood Dr / Edenbridge Dr,43.672935398867,-79.5146068901013,13463266,2,6185,172,0,0,0,0,0,0,0,0,0.08486566755225289,0.0,0.0,0.16824644549763032,0.04652762819305154
Lake Shore Blvd W: Marine Parade Dr - Lake Shore W / Gardiner E Ramp,43.62899104792007,-79.47825628206567,20031731,1,7324,577,1,0,0,0,0,0,0,0,0.10064484970635362,0.03225806451612903,0.0,0.0,0.04651601997786893
Bellamy Rd N / Northleigh Dr,43.7693801817883,-79.2399566811026,13447195,2,9140,44,0,0,1,0,0,0,0,0,0.12561329406805063,0.0,0.012658227848101264,0.0,0.04649629849343797
Princess Margaret Blvd / The Kingsway,43.6719953575836,-79.5434933761011,13463500,2,5883,235,0,0,1,2,0,0,0,0,0.08067276646227127,0.0,0.027848101265822784,0.12665876777251184,0.04647096529221069
Kingsmere Rd / Moore Ave,43.6937970879354,-79.3835453658447,13459228,2,4115,88,0,0,0,0,0,0,0,0,0.05652810144304872,0.0,0.0,0.2665876777251185,0.046443603277578904
Northern Dancer Blvd / Boardwalk Dr / Woodbine Park Trl,43.6642815433755,-79.3101142950599,13973428,2,1686,198,0,0,1,0,0,0,0,0,0.02286207982474143,0.0,0.012658227848101264,0.3588862559241706,0.04642199910069681
Cedarcrest Blvd / Glen Albert Dr,43.7028653068135,-79.2994754996026,13457487,2,739,134,0,0,1,2,1,1,0,0,0.009862215078171617,0.0,0.10284810126582278,0.22393364928909953,0.04641476045943457
Front St E / Cooperage St,43.6529205142607,-79.3568003061211,30043797,2,3757,2588,0,0,2,0,0,0,1,0,0.05147660467975567,0.0,0.1419831223628692,0.0,0.04641343611048832
Weston Rd / Clouston Ave,43.6947104533268,-79.5063796820091,13459377,2,6453,362,1,0,1,1,0,0,0,0,0.0886971056615578,0.03225806451612903,0.020253164556962026,0.0,0.046384942473582796
Queen St E / Sumach St,43.6568332619598,-79.3589243602192,13465571,2,5544,1755,0,0,3,3,0,1,0,0,0.07619583741019909,0.0,0.09825949367088607,0.0,0.046320441827746896
Bayford Ave / Tilbury Dr / Walkway S of Cuffley and W of Tilbury,43.7319792041524,-79.4800750790256,13453346,2,1030,244,0,0,3,2,1,0,1,0,0.013832818123987076,0.0,0.20733122362869197,0.0,0.04630773106913388
Walnut Ave / Richmond St W (West),43.6447000037162,-79.4108610542205,13467639,2,1234,299,0,0,2,3,0,1,1,0,0.016651670594517172,0.0,0.20226793248945146,0.0,0.046281671205971306
Lebovic Ave: Eglinton Ave E - Comstock Rd,43.723845000000004,-79.290125,14187336,1,5127,149,0,0,0,0,0,0,0,0,0.0705139457362403,0.0,0.0,0.21516587677725119,0.04619646868540922
Bathurst St / Gardiner Expy,43.638015,-79.40023500000001,13468442,2,6046,1016,0,0,2,3,1,0,0,0,0.08299282496883258,0.0,0.08560126582278481,0.0,0.04616774190364836
Elinor Ave / Joy Dr,43.7514588542868,-79.3034942119508,13449932,2,984,52,1,0,2,1,0,1,0,0,0.013210822383062095,0.03225806451612903,0.07041139240506329,0.1613744075829384,0.04613382965402339
Soudan Ave / Marmot St,43.7074102804801,-79.3826799401937,13456946,2,2001,150,0,0,0,3,0,0,0,0,0.02719960667484313,0.0,0.022784810126582275,0.3205568720379147,0.04613251156530303
Millwick Dr / Milvan Dr (North),43.7605866120729,-79.5660657950464,13449110,2,7639,66,0,0,0,0,0,0,0,0,0.10512147181431077,0.0,0.0,0.09300947867298578,0.04609346300230734
St Nicholas St / St Mary St,43.6677954028415,-79.3867535394794,13463875,2,1550,1390,1,0,1,1,0,0,1,0,0.021009503402089662,0.03225806451612903,0.1369198312236287,0.0,0.04602761501610228
Varsity Rd / Old Dundas St,43.6642856335917,-79.5021929474471,13464692,2,1402,201,0,0,1,1,0,1,0,0,0.01898832253574028,0.0,0.05775316455696203,0.2782582938388626,0.04602237518278776
Parkborough Blvd / Orchid Place Dr,43.793127992914,-79.2365587739205,13503941,2,979,329,0,0,0,2,1,1,1,0,0.013130953018102893,0.0,0.2068565400843882,0.0,0.04596714157321365
Grenadier Rd / Sunnyside Ave (North),43.6484533758441,-79.4523796796294,13467141,2,1758,476,0,0,1,4,0,0,0,0,0.023862418544801867,0.0,0.043037974683544304,0.2898696682464455,0.04594640825203406
Tecumseth St / Adelaide St W,43.6446764209133,-79.4057776584858,13467633,2,1003,3689,1,0,2,1,0,0,1,0,0.013467858266299553,0.03225806451612903,0.14957805907172994,0.0,0.04591968478819599
Geary Ave / Salem Ave N / Hydro Corridor,43.67021400876,-79.4355786457296,13463565,2,3008,41,0,0,2,2,0,0,1,0,0.04124584804069693,0.0,0.1571729957805907,0.0,0.04587064597036207
Vanwart Dr / Holmfirth Ter,43.7602161475924,-79.2167920341413,13448486,2,1217,185,0,0,4,0,0,4,0,0,0.0164072783576726,0.0,0.20063291139240505,0.0,0.04586912970366642
Combe Ave / Elder St,43.7601488868269,-79.4532989618083,13448968,2,643,109,1,0,1,1,0,1,0,0,0.008513247331932757,0.03225806451612903,0.05775316455696203,0.20005924170616113,0.04582651622883015
Kingston Rd / Tollgate Mews,43.7323367828359,-79.224255552424,14245813,2,26,117,1,0,1,0,0,0,0,0,0.0,0.03225806451612903,0.012658227848101264,0.3196090047393365,0.045782868624199065
